ID,Probability
0,1.0
1,0.6058109934080017
2,0.5395424233966317
3,0.49815435412666276
4,0.4678264931528442
5,0.44385719713562277
6,0.4240443626024204
7,0.407170426934081
8,0.39248834054347226
9,0.37950551074022776
10,0.36787944117144233
11,0.35736208788803825
12,0.3477679025401559
13,0.3389543814521504
14,0.330809659571361
15,0.32324428688903617
16,0.31618559823391945
17,0.3095737510557499
18,0.3033588701044957
19,0.29749894680262745
20,0.2919582654864966
21,0.28670620521620627
22,0.2817163143078043
23,0.27696558621461764
24,0.27243388629750487
25,0.26810349320650206
26,0.2639587283937308
27,0.2599856541597245
28,0.2561718255442429
29,0.2525060849233334
30,0.24897839077590056
31,0.24557967401183434
32,0.24230171669958833
33,0.23913704912600275
34,0.2360788619582308
35,0.23312093092325492
36,0.23025755192260244
37,0.22748348489341952
38,0.2247939050377854
39,0.22218436028916022
40,0.21965073408249824
41,0.2171892126536703
42,0.2147962562226674
43,0.21246857351995196
44,0.2102030992011623
45,0.20799697376598147
46,0.20584752565532294
47,0.20375225524941354
48,0.20170882052972405
49,0.19971502420148535
50,0.1977688021019255
51,0.19586821274330712
52,0.19401142786011671
53,0.19219672384697395
54,0.19042247398849943
55,0.18868714139492337
56,0.18698927256796738
57,0.18532749153078054
58,0.1837004944636893
59,0.18210704479440676
60,0.18054596869733663
61,0.17901615096179235
62,0.17751653119348543
63,0.17604610031758694
64,0.1746038973551255
65,0.1731890064475241
66,0.1718005541067391
67,0.17043770667082114
68,0.16909966794678954
69,0.1677856770245425
70,0.16649500624715585
71,0.16522695932436116
72,0.16398086957727753
73,0.16275609830361382
74,0.16155203325357426
75,0.16036808720761586
76,0.15920369664801348
77,0.15805832051692503
78,0.15693143905429996
79,0.15582255270956702
80,0.15473118112156392
81,0.15365686216165197
82,0.15259915103538968
83,0.1515576194385282
84,0.15053185476344644
85,0.14952145935245986
86,0.14852604979473027
87,0.14754525626376713
88,0.14657872189274535
89,0.1456261021850911
90,0.14468706445797652
91,0.14376128731655247
92,0.14284846015690955
93,0.14194828269591153
94,0.14106046452618093
95,0.1401847246946457
96,0.1393207913031712
97,0.13846840112990655
98,0.137627299270076
99,0.13679723879503203
100,0.13597798042847153
101,0.13516929223879415
102,0.1343709493466474
103,0.1335827336467742
104,0.1328044335433327
105,0.13203584369791732
106,0.13127676478955785
107,0.1305270032860255
108,0.12978637122581094
109,0.12905468601018955
110,0.12833177020481745
111,0.1276174513503422
112,0.12691156178154528
113,0.12621393845455764
114,0.12552442278172493
115,0.12484286047371806
116,0.12416910138851733
117,0.12350299938690945
118,0.1228444121941712
119,0.12219320126762145
120,0.12154923166974951
121,0.12091237194663873
122,0.12028249401142799
123,0.11965947303255897
124,0.1190431873265807
125,0.11843351825528714
126,0.11783035012698506
127,0.11723357010169067
128,0.1166430681000743
129,0.11605873671597466
130,0.1154804711323183
131,0.11490816904028656
132,0.11434173056158214
133,0.11378105817365425
134,0.11322605663774787
135,0.11267663292965291
136,0.11213269617303134
137,0.1115941575752093
138,0.11106093036532638
139,0.11053292973473983
140,0.11001007277958463
141,0.10949227844539977
142,0.10897946747373011
143,0.10847156235062216
144,0.10796848725693242
145,0.10747016802037468
146,0.10697653206923308
147,0.10648750838767196
148,0.10600302747257806
149,0.10552302129187285
150,0.105047423244235
151,0.10457616812017667
152,0.1041091920644206
153,0.10364643253952466
154,0.10318782829070705
155,0.10273331931182328
156,0.10228284681245137
157,0.10183635318604245
158,0.10139378197909499
159,0.10095507786131497
160,0.10052018659672335
161,0.10008905501567678
162,0.09966163098776537
163,0.09923786339555651
164,0.09881770210915308
165,0.09840109796153562
166,0.09798800272466002
167,0.09757836908628426
168,0.09717215062749618
169,0.0967693018009187
170,0.0963697779095668
171,0.0959735350863351
172,0.09558053027409152
173,0.09519072120635796
174,0.09480406638855543
175,0.09442052507979604
176,0.09404005727520126
177,0.0936626236887299
178,0.09328818573649711
179,0.09291670552056885
180,0.09254814581321491
181,0.0921824700416054
182,0.09181964227293671
183,0.0914596271999708
184,0.09110239012697652
185,0.09074789695605756
186,0.09039611417385629
187,0.09004700883861971
188,0.08970054856761644
189,0.0893567015248945
190,0.08901543640936671
191,0.08867672244321545
192,0.08834052936060521
193,0.08800682739669408
194,0.08767558727693459
195,0.08734678020665476
196,0.08702037786091044
197,0.08669635237460105
198,0.08637467633284068
199,0.08605532276157579
200,0.08573826511844362
201,0.08542347728386201
202,0.085110933552346
203,0.0848006086240416
204,0.08449247759647349
205,0.0841865159564974
206,0.08388269957245276
207,0.08358100468650931
208,0.08328140790720184
209,0.0829838862021478
210,0.08268841689094275
211,0.08239497763822723
212,0.08210354644692208
213,0.08181410165162584
214,0.08152662191216997
215,0.08124108620732817
216,0.08095747382867435
217,0.08067576437458601
218,0.08039593774438769
219,0.08011797413263277
220,0.07984185402351773
221,0.07956755818542516
222,0.07929506766559491
223,0.07902436378491506
224,0.07875542813283465
225,0.0784882425623904
226,0.07822278918534731
227,0.07795905036744921
228,0.07769700872377505
229,0.07743664711420062
230,0.07717794863896033
231,0.07692089663430868
232,0.07666547466827622
233,0.0764116665365211
234,0.07615945625826936
235,0.07590882807234545
236,0.07565976643328887
237,0.0754122560075543
238,0.07516628166979444
239,0.07492182849922235
240,0.07467888177605186
241,0.07443742697801359
242,0.07419744977694553
243,0.073958936035455
244,0.07372187180365108
245,0.07348624331594622
246,0.07325203698792415
247,0.0730192394132726
248,0.07278783736078087
249,0.0725578177713978
250,0.0723291677553517
